FECHA;ACCIDENTES;PRECIPITACION_PROM;ATROPELLOS;CHOQUES;CAIDAD_OCU;VOLCAMIENTOS;OTRO;MUERTOS;DANOS;HERIDOS;SEMANA_SANTA;VAC_MITAD_ANO;FERIA_FLORES;VAC_DICIEMBRE;PERIODO;MES;DIA_NOMBRE;DIA_MUJER;DIA_MADRE
2015-04-14;111;0,000000000;11; 63;18; 2;17;1; 44; 66;0;0;0;0;2015;abril;martes;0;0
2015-04-15;107;0,000000000; 8; 64;17; 5;13;0; 47; 60;0;0;0;0;2015;abril;miércoles;0;0
2015-04-16;137;0,012500000;15; 91;14; 2;15;0; 59; 78;0;0;0;0;2015;abril;jueves;0;0
2015-04-17;140;0,458333333; 8; 92;14;10;16;1; 65; 74;0;0;0;0;2015;abril;viernes;0;0
2015-04-18;120;0,229166667;14; 83;12; 2; 9;0; 61; 59;0;0;0;0;2015;abril;sábado;0;0
2015-04-19; 54;0,000000000;11; 33; 5; 0; 5;2; 17; 35;0;0;0;0;2015;abril;domingo;0;0
2015-04-20;141;0,000000000;14;108; 9; 2; 8;2; 75; 64;0;0;0;0;2015;abril;lunes;0;0
2015-04-21;148;0,000000000;13;102;12; 8;13;2; 70; 76;0;0;0;0;2015;abril;martes;0;0
2015-04-22;103;0,000000000;15; 68; 8; 2;10;1; 32; 70;0;0;0;0;2015;abril;miércoles;0;0
2015-04-23;148;0,000000000;14;115;10; 3; 6;0; 86; 62;0;0;0;0;2015;abril;jueves;0;0
2015-04-24;150;0,000000000;17;108;13; 2;10;1; 67; 82;0;0;0;0;2015;abril;viernes;0;0
2015-04-25;112;0,170833333;15; 76; 8; 5; 8;0; 48; 64;0;0;0;0;2015;abril;sábado;0;0
2015-04-26; 98;0,054166667;12; 63;12; 0;11;0; 35; 63;0;0;0;0;2015;abril;domingo;0;0
2015-04-27;134;0,083333333;17;100; 5; 3; 9;1; 69; 64;0;0;0;0;2015;abril;lunes;0;0
2015-04-28;143;0,275000000;16; 96;13; 4;14;0; 63; 80;0;0;0;0;2015;abril;martes;0;0
2015-04-29;133;0,000000000;14; 91; 7; 4;17;3; 64; 66;0;0;0;0;2015;abril;miércoles;0;0
2015-04-30;134;0,004166667;10;101;11; 2;10;1; 65; 68;0;0;0;0;2015;abril;jueves;0;0
2015-05-01; 84;1,200000000;15; 51;11; 2; 5;1; 34; 49;0;0;0;0;2015;mayo;viernes;0;0
2015-05-02;112;0,195833333;13; 76; 7; 3;13;0; 45; 67;0;0;0;0;2015;mayo;sábado;0;0
2015-05-03; 82;0,541666667; 8; 48;12; 1;13;1; 22; 59;0;0;0;0;2015;mayo;domingo;0;0
2015-05-04;142;0,054166667;15; 79;16; 7;25;0; 56; 86;0;0;0;0;2015;mayo;lunes;0;0
2015-05-05;113;0,000000000; 8; 80;13; 0;12;1; 54; 58;0;0;0;0;2015;mayo;martes;0;0
2015-05-06;114;0,012500000;10; 68;23; 3;10;0; 40; 74;0;0;0;0;2015;mayo;miércoles;0;0
2015-05-07;141;0,000000000;16;106;10; 0; 9;2; 79; 60;0;0;0;0;2015;mayo;jueves;0;0
2015-05-08;121;0,087500000;14; 87; 8; 2;10;0; 50; 71;0;0;0;0;2015;mayo;viernes;0;0
2015-05-09;151;0,000000000;18;105;11; 3;14;1; 72; 78;0;0;0;0;2015;mayo;sábado;0;0
2015-05-10;107;0,000000000;10; 71;11; 3;12;2; 39; 66;0;0;0;0;2015;mayo;domingo;0;1
2015-05-11;138;0,000000000;14; 88;18; 7;11;0; 55; 83;0;0;0;0;2015;mayo;lunes;0;0
2015-05-12;155;0,000000000;15;109;15; 3;13;0; 75; 80;0;0;0;0;2015;mayo;martes;0;0
2015-05-13;125;0,020833333; 8; 96; 8; 4; 9;2; 62; 61;0;0;0;0;2015;mayo;miércoles;0;0
2015-05-14;112;0,083333333;10; 85; 5; 4; 8;0; 58; 54;0;0;0;0;2015;mayo;jueves;0;0
2015-05-15;141;0,720833333;15; 95;12; 9;10;0; 67; 74;0;0;0;0;2015;mayo;viernes;0;0
2015-05-16;135;0,000000000;17; 95; 5; 5;13;1; 61; 73;0;0;0;0;2015;mayo;sábado;0;0
2015-05-17; 69;0,000000000;16; 36; 7; 3; 7;0; 16; 53;0;0;0;0;2015;mayo;domingo;0;0
2015-05-18; 81;0,000000000;12; 48; 7; 7; 7;1; 26; 54;0;0;0;0;2015;mayo;lunes;0;0
2015-05-19;134;0,000000000;17; 96; 9; 1;11;0; 68; 66;0;0;0;0;2015;mayo;martes;0;0
2015-05-20;120;0,037500000;14; 79;18; 1; 8;0; 52; 68;0;0;0;0;2015;mayo;miércoles;0;0
2015-05-21;135;0,000000000;12; 84;16; 4;19;0; 55; 80;0;0;0;0;2015;mayo;jueves;0;0
2015-05-22;152;0,000000000;20; 96;13; 5;18;3; 70; 79;0;0;0;0;2015;mayo;viernes;0;0
2015-05-23;116;0,000000000;15; 84; 8; 3; 6;0; 62; 54;0;0;0;0;2015;mayo;sábado;0;0
2015-05-24; 65;0,000000000;10; 33; 8; 3;11;0; 24; 41;0;0;0;0;2015;mayo;domingo;0;0
2015-05-25;137;0,479166667;14; 80;17; 5;21;2; 58; 77;0;0;0;0;2015;mayo;lunes;0;0
2015-05-26;119;0,033333333;16; 81;14; 2; 6;2; 53; 64;0;0;0;0;2015;mayo;martes;0;0
2015-05-27;127;0,000000000;16; 85;10; 2;14;0; 53; 74;0;0;0;0;2015;mayo;miércoles;0;0
2015-05-28;121;0,000000000;11; 85; 6; 4;15;0; 50; 71;0;0;0;0;2015;mayo;jueves;0;0
2015-05-29;123;0,000000000;13; 83; 4; 4;19;0; 58; 65;0;0;0;0;2015;mayo;viernes;0;0
2015-05-30;115;0,000000000; 7; 92; 8; 1; 7;1; 63; 51;0;0;0;0;2015;mayo;sábado;0;0
2015-05-31; 92;0,000000000;14; 52;10; 3;13;1; 29; 62;0;0;0;0;2015;mayo;domingo;0;0
2015-06-01;132;0,062500000;12; 88;14; 3;15;0; 60; 72;0;1;0;0;2015;junio;lunes;0;0
2015-06-02;120;0,004166667;16; 79; 9; 2;14;1; 56; 63;0;1;0;0;2015;junio;martes;0;0
2015-06-03;152;0,000000000;21;104;12; 0;15;1; 71; 80;0;1;0;0;2015;junio;miércoles;0;0
2015-06-04;116;0,000000000;10; 80; 9; 3;14;1; 48; 67;0;1;0;0;2015;junio;jueves;0;0
2015-06-05;121;0,000000000;19; 78;10; 4;10;2; 50; 69;0;1;0;0;2015;junio;viernes;0;0
2015-06-06;138;0,000000000;15;100; 9; 4;10;0; 60; 78;0;1;0;0;2015;junio;sábado;0;0
2015-06-07; 79;0,041666667;13; 43;11; 6; 6;2; 27; 50;0;1;0;0;2015;junio;domingo;0;0
2015-06-08; 68;0,004166667;10; 38;11; 3; 6;1; 25; 42;0;1;0;0;2015;junio;lunes;0;0
2015-06-09;127;0,000000000;13; 89; 9; 2;14;0; 59; 68;0;1;0;0;2015;junio;martes;0;0
2015-06-10;136;0,000000000;11; 87;23; 4;11;1; 54; 81;0;1;0;0;2015;junio;miércoles;0;0
2015-06-11;113;0,000000000;19; 78; 5; 3; 8;0; 57; 56;0;1;0;0;2015;junio;jueves;0;0
2015-06-12;126;0,091666667;10; 98; 5; 3;10;1; 70; 55;0;1;0;0;2015;junio;viernes;0;0
2015-06-13; 92;0,025000000; 9; 65; 4; 1;13;0; 49; 43;0;1;0;0;2015;junio;sábado;0;0
2015-06-14; 75;0,229166667;10; 44; 6; 5;10;1; 20; 54;0;1;0;0;2015;junio;domingo;0;0
2015-06-15; 74;0,475000000;10; 37; 8; 3;16;1; 27; 46;0;1;0;0;2015;junio;lunes;0;0
2015-06-16;127;0,158333333; 9;100;10; 3; 5;2; 74; 51;0;1;0;0;2015;junio;martes;0;0
2015-06-17;114;0,000000000;17; 73; 6; 9; 9;1; 55; 58;0;1;0;0;2015;junio;miércoles;0;0
2015-06-18;113;0,070833333;14; 78; 8; 3;10;1; 50; 62;0;1;0;0;2015;junio;jueves;0;0
2015-06-19;136;0,008333333;15; 96;12; 2;11;0; 70; 66;0;1;0;0;2015;junio;viernes;0;0
2015-06-20;115;0,141666667;13; 71;19; 5; 7;2; 43; 70;0;1;0;0;2015;junio;sábado;0;0
2015-06-21; 75;0,041666667; 6; 48;10; 4; 7;0; 27; 48;0;1;0;0;2015;junio;domingo;0;0
2015-06-22; 94;0,000000000; 7; 66;11; 2; 8;1; 46; 47;0;1;0;0;2015;junio;lunes;0;0
2015-06-23;118;0,037500000;15; 82;15; 4; 2;2; 54; 62;0;1;0;0;2015;junio;martes;0;0
2015-06-24;125;0,000000000;13; 92; 6; 2;12;1; 64; 60;0;1;0;0;2015;junio;miércoles;0;0
2015-06-25; 99;0,000000000;12; 64;10; 5; 8;0; 43; 56;0;1;0;0;2015;junio;jueves;0;0
2015-06-26;126;0,000000000;15; 81;14; 7; 9;0; 59; 67;0;1;0;0;2015;junio;viernes;0;0
2015-06-27;112;0,000000000;21; 71; 8; 4; 8;1; 49; 62;0;1;0;0;2015;junio;sábado;0;0
2015-06-28; 38;0,000000000; 7; 25; 1; 0; 5;2; 15; 21;0;1;0;0;2015;junio;domingo;0;0
2015-06-29; 64;0,000000000;10; 36; 8; 5; 5;0; 15; 49;0;1;0;0;2015;junio;lunes;0;0
2015-06-30;129;0,000000000;13; 95; 6; 7; 8;1; 66; 62;0;1;0;0;2015;junio;martes;0;0
2015-07-01;111;0,000000000;10; 81;10; 2; 8;0; 59; 52;0;1;0;0;2015;julio;miércoles;0;0
2015-07-02;114;0,000000000;12; 83; 7; 2;10;1; 51; 62;0;1;0;0;2015;julio;jueves;0;0
2015-07-03;106;0,000000000;13; 75; 3; 3;12;0; 52; 54;0;1;0;0;2015;julio;viernes;0;0
2015-07-04;115;0,000000000;21; 73;11; 3; 7;2; 50; 63;0;1;0;0;2015;julio;sábado;0;0
2015-07-05; 75;0,000000000;11; 50; 4; 5; 5;0; 27; 48;0;1;0;0;2015;julio;domingo;0;0
2015-07-06;142;0,004166667;11; 93;22; 9; 7;1; 66; 75;0;1;0;0;2015;julio;lunes;0;0
2015-07-07;134;0,037500000;18; 88;12; 3;13;1; 56; 77;0;1;0;0;2015;julio;martes;0;0
2015-07-08;138;0,000000000;12; 88; 8;11;19;1; 58; 79;0;1;0;0;2015;julio;miércoles;0;0
2015-07-09;127;0,000000000;14; 87; 9; 9; 8;2; 60; 65;0;1;0;0;2015;julio;jueves;0;0
2015-07-10;131;0,000000000;18; 87; 4; 6;16;0; 53; 78;0;1;0;0;2015;julio;viernes;0;0
2015-07-11;108;0,000000000;11; 73;10; 5; 9;2; 53; 53;0;1;0;0;2015;julio;sábado;0;0
2015-07-12; 93;0,000000000;12; 53; 8; 4;16;0; 25; 68;0;1;0;0;2015;julio;domingo;0;0
2015-07-13;136;0,000000000; 9; 90;14; 7;16;0; 61; 75;0;1;0;0;2015;julio;lunes;0;0
2015-07-14;131;0,000000000;10; 89;11; 5;16;2; 69; 60;0;1;0;0;2015;julio;martes;0;0
2015-07-15;152;0,000000000;15; 87; 8;11;31;0; 55; 97;0;1;0;0;2015;julio;miércoles;0;0
2015-07-16;125;0,000000000; 9; 87; 6; 9;14;1; 59; 65;0;1;0;0;2015;julio;jueves;0;0
2015-07-17;146;0,000000000;16;104; 9; 5;12;1; 76; 69;0;1;0;0;2015;julio;viernes;0;0
2015-07-18;126;0,029166667;18; 81; 9; 9; 9;0; 54; 72;0;1;0;0;2015;julio;sábado;0;0
2015-07-19; 77;0,050000000; 8; 38;11; 8;12;2; 18; 57;0;1;0;0;2015;julio;domingo;0;0
2015-07-20; 77;0,000000000;13; 45; 6; 7; 6;0; 35; 42;0;1;0;0;2015;julio;lunes;0;0
2015-07-21;131;0,000000000; 7;102;11; 3; 8;1; 69; 61;0;1;0;0;2015;julio;martes;0;0
2015-07-22;110;0,216666667; 9; 76;12; 3;10;0; 48; 62;0;1;0;0;2015;julio;miércoles;0;0
2015-07-23;120;0,054166667;11; 86; 4; 4;15;2; 57; 61;0;1;0;0;2015;julio;jueves;0;0
2015-07-24;125;0,020833333;13; 85;12; 3;12;0; 61; 64;0;1;0;0;2015;julio;viernes;0;0
2015-07-25;126;0,154166667;16; 88; 5; 2;15;0; 62; 64;0;1;0;0;2015;julio;sábado;0;0
2015-07-26; 67;0,154166667; 9; 39; 8; 2; 9;0; 22; 45;0;1;0;0;2015;julio;domingo;0;0
2015-07-27;129;0,033333333;10; 95;14; 2; 8;1; 66; 62;0;1;0;0;2015;julio;lunes;0;0
2015-07-28;136;0,000000000; 5;102;11; 9; 9;1; 69; 66;0;1;0;0;2015;julio;martes;0;0
2015-07-29;143;0,116666667;18; 92;12; 2;19;2; 59; 82;0;1;0;0;2015;julio;miércoles;0;0
2015-07-30;124;0,000000000;10; 82;14; 4;14;0; 56; 68;0;1;0;0;2015;julio;jueves;0;0
2015-07-31;133;0,000000000;13;103; 7; 3; 7;2; 71; 60;0;1;1;0;2015;julio;viernes;0;0
2015-08-01;112;0,170833333;17; 77; 4; 5; 9;0; 48; 64;0;0;1;0;2015;agosto;sábado;0;0
2015-08-02; 97;0,000000000;14; 62; 8; 5; 8;4; 37; 56;0;0;1;0;2015;agosto;domingo;0;0
2015-08-03;144;0,000000000;10;110;17; 3; 4;0; 73; 71;0;0;1;0;2015;agosto;lunes;0;0
2015-08-04;142;0,025000000; 6;102; 8;11;15;2; 78; 62;0;0;1;0;2015;agosto;martes;0;0
2015-08-05;146;0,000000000;13;110;12; 3; 8;3; 77; 66;0;0;1;0;2015;agosto;miércoles;0;0
2015-08-06;141;0,000000000;14;104; 6; 3;14;1; 71; 69;0;0;1;0;2015;agosto;jueves;0;0
2015-08-07; 96;0,000000000;10; 60; 9; 7;10;2; 35; 59;0;0;1;0;2015;agosto;viernes;0;0
2015-08-08;132;0,187500000;15; 85;24; 2; 6;1; 59; 72;0;0;1;0;2015;agosto;sábado;0;0
2015-08-09; 82;0,337500000;15; 52; 7; 3; 5;1; 34; 47;0;0;1;0;2015;agosto;domingo;0;0
2015-08-10;121;0,070833333; 8; 85;15; 3;10;1; 62; 58;0;0;0;0;2015;agosto;lunes;0;0
2015-08-11;130;0,000000000;12; 91;14; 3;10;0; 63; 67;0;0;0;0;2015;agosto;martes;0;0
2015-08-12;103;0,000000000;18; 65; 2; 5;13;2; 41; 60;0;0;0;0;2015;agosto;miércoles;0;0
2015-08-13;116;0,150000000;12; 77;12; 4;11;1; 56; 59;0;0;0;0;2015;agosto;jueves;0;0
2015-08-14;140;0,091666667; 8;107; 7; 5;13;0; 67; 73;0;0;0;0;2015;agosto;viernes;0;0
2015-08-15;131;0,154166667;15; 91;10; 3;12;1; 53; 77;0;0;0;0;2015;agosto;sábado;0;0
2015-08-16; 93;0,150000000; 9; 46;16; 6;16;0; 28; 65;0;0;0;0;2015;agosto;domingo;0;0
2015-08-17; 75;0,000000000; 8; 44; 7; 4;12;0; 25; 50;0;0;0;0;2015;agosto;lunes;0;0
2015-08-18;183;0,000000000;11;112;21;14;25;1; 70;112;0;0;0;0;2015;agosto;martes;0;0
2015-08-19;112;0,000000000;14; 75; 9; 3;10;1; 41; 70;0;0;0;0;2015;agosto;miércoles;0;0
2015-08-20;119;0,000000000; 7; 86;14; 4; 8;0; 52; 67;0;0;0;0;2015;agosto;jueves;0;0
2015-08-21;108;0,000000000; 5; 80; 6; 8; 9;1; 45; 62;0;0;0;0;2015;agosto;viernes;0;0
2015-08-22; 94;0,000000000; 9; 64;12; 3; 6;0; 35; 59;0;0;0;0;2015;agosto;sábado;0;0
2015-08-23; 70;0,579166667; 7; 37;11; 2;13;1; 24; 45;0;0;0;0;2015;agosto;domingo;0;0
2015-08-24;144;0,858333333;12; 80;15; 5;32;0; 57; 87;0;0;0;0;2015;agosto;lunes;0;0
2015-08-25;119;0,000000000;11; 80;16; 3; 9;2; 54; 63;0;0;0;0;2015;agosto;martes;0;0
2015-08-26;124;0,000000000; 8; 86;10; 5;15;0; 53; 71;0;0;0;0;2015;agosto;miércoles;0;0
2015-08-27;127;0,000000000;20; 71;10; 4;22;2; 47; 78;0;0;0;0;2015;agosto;jueves;0;0
2015-08-28;183;0,000000000;23;115;24; 4;17;2; 78;103;0;0;0;0;2015;agosto;viernes;0;0
2015-08-29;136;0,000000000;17; 94;11; 6; 8;2; 57; 77;0;0;0;0;2015;agosto;sábado;0;0
2015-08-30; 89;0,000000000;11; 49; 9; 4;16;0; 27; 62;0;0;0;0;2015;agosto;domingo;0;0
2015-08-31;120;0,000000000;11; 75;18; 5;11;1; 51; 68;0;0;0;0;2015;agosto;lunes;0;0
2015-09-01;127;0,187500000;12; 88;12; 4;11;0; 61; 66;0;0;0;0;2015;septiembre;martes;0;0
2015-09-02;129;0,004166667;10; 92; 9; 7;11;0; 63; 66;0;0;0;0;2015;septiembre;miércoles;0;0
2015-09-03;134;0,016666667;14; 98; 9; 2;11;2; 62; 70;0;0;0;0;2015;septiembre;jueves;0;0
2015-09-04;151;0,000000000;15;110;14; 5; 7;1; 68; 82;0;0;0;0;2015;septiembre;viernes;0;0
2015-09-05;113;0,000000000;15; 88; 4; 1; 5;0; 56; 57;0;0;0;0;2015;septiembre;sábado;0;0
2015-09-06; 92;0,041666667;11; 51; 4; 7;19;0; 37; 55;0;0;0;0;2015;septiembre;domingo;0;0
2015-09-07;138;0,000000000;10; 98;17; 5; 8;2; 72; 64;0;0;0;0;2015;septiembre;lunes;0;0
2015-09-08;109;0,000000000;14; 76; 4; 3;12;3; 45; 61;0;0;0;0;2015;septiembre;martes;0;0
2015-09-09;133;0,000000000;14; 95; 7; 4;13;0; 57; 76;0;0;0;0;2015;septiembre;miércoles;0;0
2015-09-10;155;0,000000000;21; 82;23;11;18;0; 54;101;0;0;0;0;2015;septiembre;jueves;0;0
2015-09-11;162;0,008333333; 9;112;13; 6;22;0; 79; 83;0;0;0;0;2015;septiembre;viernes;0;0
2015-09-12;126;0,145833333;14; 84; 8; 8;12;2; 62; 62;0;0;0;0;2015;septiembre;sábado;0;0
2015-09-13; 92;0,045833333;13; 55; 5; 3;16;1; 32; 59;0;0;0;0;2015;septiembre;domingo;0;0
2015-09-14;153;0,479166667;18;107;11; 2;15;0; 66; 87;0;0;0;0;2015;septiembre;lunes;0;0
2015-09-15;121;0,000000000;13; 85;10; 5; 8;0; 60; 61;0;0;0;0;2015;septiembre;martes;0;0
2015-09-16;128;0,025000000;12; 92; 8; 3;13;0; 71; 57;0;0;0;0;2015;septiembre;miércoles;0;0
2015-09-17;160;1,666666667;13;106;16; 2;23;0; 79; 81;0;0;0;0;2015;septiembre;jueves;0;0
2015-09-18;160;0,029166667;17;106;14; 8;15;0; 73; 87;0;0;0;0;2015;septiembre;viernes;0;0
2015-09-19;128;0,029166667;14; 89; 9; 4;12;0; 55; 73;0;0;0;0;2015;septiembre;sábado;0;0
2015-09-20; 72;0,000000000; 9; 39; 8; 3;13;0; 26; 46;0;0;0;0;2015;septiembre;domingo;0;0
2015-09-21;137;0,000000000; 8;104; 8; 8; 9;0; 59; 78;0;0;0;0;2015;septiembre;lunes;0;0
2015-09-22;114;0,041666667;16; 77;10; 3; 8;2; 54; 58;0;0;0;0;2015;septiembre;martes;0;0
2015-09-23;114;0,029166667;10; 83; 6; 3;12;2; 58; 54;0;0;0;0;2015;septiembre;miércoles;0;0
2015-09-24;141;0,020833333;17; 92;14; 8;10;0; 61; 80;0;0;0;0;2015;septiembre;jueves;0;0
2015-09-25;123;0,000000000;12; 83;14; 9; 5;0; 54; 69;0;0;0;0;2015;septiembre;viernes;0;0
2015-09-26;109;0,000000000;12; 78; 8; 4; 7;0; 54; 55;0;0;0;0;2015;septiembre;sábado;0;0
2015-09-27; 81;0,000000000; 8; 50; 6; 6;11;0; 29; 52;0;0;0;0;2015;septiembre;domingo;0;0
2015-09-28;126;0,000000000;10; 89;14; 4; 9;1; 64; 61;0;0;0;0;2015;septiembre;lunes;0;0
2015-09-29;125;0,000000000;12; 89;14; 0;10;0; 60; 65;0;0;0;0;2015;septiembre;martes;0;0
2015-09-30;136;0,000000000;15; 88;15; 4;14;0; 58; 78;0;0;0;0;2015;septiembre;miércoles;0;0
2015-10-01;147;0,000000000; 4; 94;22; 6;21;1; 65; 81;0;0;0;0;2015;octubre;jueves;0;0
2015-10-02;138;0,000000000;18;103; 3; 2;12;1; 69; 68;0;0;0;0;2015;octubre;viernes;0;0
2015-10-03;118;0,000000000; 8; 91;10; 2; 7;1; 60; 57;0;0;0;0;2015;octubre;sábado;0;0
2015-10-04; 80;0,158333333; 7; 53; 5; 1;14;0; 25; 55;0;0;0;0;2015;octubre;domingo;0;0
2015-10-05;127;0,175000000;12; 96; 6; 3;10;3; 64; 60;0;0;0;0;2015;octubre;lunes;0;0
2015-10-06;136;0,425000000;17; 88;11; 5;15;1; 59; 76;0;0;0;0;2015;octubre;martes;0;0
2015-10-07;120;0,000000000;12; 86; 5; 6;11;0; 59; 61;0;0;0;0;2015;octubre;miércoles;0;0
2015-10-08;117;0,000000000;12; 77;14; 3;11;0; 43; 74;0;0;0;0;2015;octubre;jueves;0;0
2015-10-09;111;0,000000000;17; 74; 8; 3; 9;2; 55; 54;0;0;0;0;2015;octubre;viernes;0;0
2015-10-10;128;0,000000000;12; 92; 7; 4;13;1; 57; 70;0;0;0;0;2015;octubre;sábado;0;0
2015-10-11; 76;0,000000000;10; 40;10;11; 5;0; 23; 53;0;0;0;0;2015;octubre;domingo;0;0
2015-10-12; 71;0,000000000;10; 38; 8; 1;13;1; 20; 50;0;0;0;0;2015;octubre;lunes;0;0
2015-10-13;157;0,000000000; 9;100;17;10;21;0; 75; 82;0;0;0;0;2015;octubre;martes;0;0
2015-10-14;108;0,000000000;15; 74;11; 2; 6;0; 47; 61;0;0;0;0;2015;octubre;miércoles;0;0
2015-10-15;122;0,270833333; 9; 67;17;10;19;0; 47; 75;0;0;0;0;2015;octubre;jueves;0;0
2015-10-16;140;0,000000000;19; 88;13; 5;15;0; 60; 80;0;0;0;0;2015;octubre;viernes;0;0
2015-10-17;133;0,000000000;17; 92; 6; 3;15;0; 61; 72;0;0;0;0;2015;octubre;sábado;0;0
2015-10-18; 76;0,008333333; 8; 42; 9; 0;17;1; 20; 55;0;0;0;0;2015;octubre;domingo;0;0
2015-10-19;143;0,000000000;16;103; 9; 4;11;1; 72; 70;0;0;0;0;2015;octubre;lunes;0;0
2015-10-20;140;0,000000000; 8; 99;11; 7;15;2; 60; 78;0;0;0;0;2015;octubre;martes;0;0
2015-10-21;122;0,000000000;11; 84; 9; 5;13;0; 46; 76;0;0;0;0;2015;octubre;miércoles;0;0
2015-10-22;121;0,004166667;17; 76;12; 4;12;0; 49; 72;0;0;0;0;2015;octubre;jueves;0;0
2015-10-23;122;0,004166667; 8; 86;12; 2;14;0; 65; 57;0;0;0;0;2015;octubre;viernes;0;0
2015-10-24;116;0,000000000; 7; 90; 5; 7; 7;1; 75; 40;0;0;0;0;2015;octubre;sábado;0;0
2015-10-25; 66;0,016666667; 9; 44; 3; 0;10;0; 28; 38;0;0;0;0;2015;octubre;domingo;0;0
2015-10-26;108;0,000000000; 6; 75;12; 4;11;0; 47; 61;0;0;0;0;2015;octubre;lunes;0;0
2015-10-27;100;0,000000000;12; 69; 7; 2;10;0; 47; 53;0;0;0;0;2015;octubre;martes;0;0
2015-10-28;108;0,400000000;12; 80; 2; 3;11;0; 53; 55;0;0;0;0;2015;octubre;miércoles;0;0
2015-10-29;136;0,058333333;14; 91; 8; 6;17;0; 62; 74;0;0;0;0;2015;octubre;jueves;0;0
2015-10-30;151;0,000000000;13;114;10; 2;12;1; 77; 73;0;0;0;0;2015;octubre;viernes;0;0
2015-10-31;128;0,000000000;17; 77; 5;11;18;2; 56; 70;0;0;0;0;2015;octubre;sábado;0;0
2015-11-01; 72;0,000000000;13; 41; 7; 8; 3;1; 17; 54;0;0;0;0;2015;noviembre;domingo;0;0
2015-11-02; 62;0,000000000; 5; 39; 8; 3; 7;0; 19; 43;0;0;0;0;2015;noviembre;lunes;0;0
2015-11-03;120;0,000000000;21; 80;13; 1; 5;0; 52; 68;0;0;0;0;2015;noviembre;martes;0;0
2015-11-04;121;0,000000000;10; 86; 2; 6;17;2; 66; 53;0;0;0;0;2015;noviembre;miércoles;0;0
2015-11-05;132;0,000000000; 5; 92;18; 5;12;0; 73; 59;0;0;0;0;2015;noviembre;jueves;0;0
2015-11-06;134;0,000000000;13;105;11; 2; 3;0; 72; 62;0;0;0;0;2015;noviembre;viernes;0;0
2015-11-07;118;0,008333333;14; 87; 4; 3;10;1; 59; 58;0;0;0;0;2015;noviembre;sábado;0;0
2015-11-08; 74;0,000000000; 8; 40;12; 5; 9;1; 22; 51;0;0;0;0;2015;noviembre;domingo;0;0
2015-11-09;110;0,000000000; 6; 80; 5; 5;14;1; 50; 59;0;0;0;0;2015;noviembre;lunes;0;0
2015-11-10;147;0,000000000;12;103;17; 4;11;1; 77; 69;0;0;0;0;2015;noviembre;martes;0;0
2015-11-11;141;0,000000000; 8;103;17; 4; 9;0; 67; 74;0;0;0;0;2015;noviembre;miércoles;0;0
2015-11-12;109;0,000000000;14; 71; 8; 3;13;1; 46; 62;0;0;0;0;2015;noviembre;jueves;0;0
2015-11-13;131;0,000000000;15; 94;10; 2;10;0; 69; 62;0;0;0;0;2015;noviembre;viernes;0;0
2015-11-14; 94;0,000000000; 7; 67; 5; 8; 7;0; 46; 48;0;0;0;0;2015;noviembre;sábado;0;0
2015-11-15; 67;0,000000000; 6; 39; 9; 3;10;1; 28; 38;0;0;0;0;2015;noviembre;domingo;0;0
2015-11-16; 74;0,000000000; 5; 36;11; 3;19;1; 30; 43;0;0;0;0;2015;noviembre;lunes;0;0
2015-11-17;139;0,000000000;13; 91; 9; 9;17;1; 71; 67;0;0;0;0;2015;noviembre;martes;0;0
2015-11-18;129;0,008333333; 9; 75;11;17;17;0; 58; 71;0;0;0;0;2015;noviembre;miércoles;0;0
2015-11-19;121;0,000000000;10; 78;12; 7;14;0; 54; 67;0;0;0;0;2015;noviembre;jueves;0;0
2015-11-20;129;0,858333333;11; 87;14; 7;10;1; 59; 69;0;0;0;0;2015;noviembre;viernes;0;0
2015-11-21;113;0,425000000;11; 80;13; 4; 5;0; 52; 61;0;0;0;0;2015;noviembre;sábado;0;0
2015-11-22; 86;0,050000000;12; 57; 5; 4; 8;0; 30; 56;0;0;0;0;2015;noviembre;domingo;0;0
2015-11-23;142;0,316666667;12; 93;14; 5;18;0; 64; 78;0;0;0;0;2015;noviembre;lunes;0;0
2015-11-24;120;0,000000000; 8; 87; 7; 3;15;0; 52; 68;0;0;0;0;2015;noviembre;martes;0;0
2015-11-25;127;0,145833333; 9; 84;13; 4;17;0; 53; 74;0;0;0;0;2015;noviembre;miércoles;0;0
2015-11-26;130;0,012500000;14; 92;10; 3;11;2; 61; 67;0;0;0;0;2015;noviembre;jueves;0;0
2015-11-27;132;0,000000000;11; 98;12; 5; 6;0; 70; 62;0;0;0;0;2015;noviembre;viernes;0;0
2015-11-28;122;0,225000000;14; 82; 8; 0;18;0; 50; 72;0;0;0;0;2015;noviembre;sábado;0;0
2015-11-29; 68;0,000000000; 5; 44; 8; 1;10;0; 22; 46;0;0;0;0;2015;noviembre;domingo;0;0
2015-11-30;112;0,000000000;10; 74; 7; 4;17;0; 48; 64;0;0;0;0;2015;noviembre;lunes;0;0
2015-12-01;134;0,000000000;16; 84;13; 4;17;1; 49; 84;0;0;0;1;2015;diciembre;martes;0;0
2015-12-02;133;0,000000000;13;103; 9; 1; 7;0; 70; 63;0;0;0;1;2015;diciembre;miércoles;0;0
2015-12-03;151;0,000000000; 7;104;17; 5;18;2; 75; 74;0;0;0;1;2015;diciembre;jueves;0;0
